UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/10/25T20:07:11z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,73,25,35,1026.02,4.64,26280,0,581,0.39,0.58,1.07,0.39,0.58,1.07,2,2,231.92,65.49,6.47,0.71,0.66,0.41,0.30,0.58,0.58,0.30,0.58,0.58,2,2,247.53,66.54,5.58,0.28,0.00,0.00,71.06
2025/10/25T20:09:11z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,74,23,34,1026.10,4.64,26280,0,701,1.60,2.34,2.43,1.60,2.34,2.43,10,10,451.81,129.86,15.43,1.02,0.21,0.21,2.39,3.21,3.65,2.39,3.21,3.65,13,13,574.74,162.93,20.12,1.39,0.56,0.35,83.51
2025/10/25T20:11:11z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,74,23,34,1026.14,4.64,26280,0,821,0.00,0.17,0.36,0.00,0.17,0.36,1,1,155.95,42.54,4.49,0.86,0.19,0.00,0.05,0.22,0.29,0.05,0.22,0.29,1,1,185.74,50.07,4.72,0.88,0.41,0.16,79.07
2025/10/25T20:13:11z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,75,22,34,1026.22,4.64,26280,0,941,0.00,0.16,0.18,0.00,0.16,0.18,1,1,166.11,45.02,3.42,0.25,0.02,0.02,0.00,0.19,0.29,0.00,0.19,0.29,1,1,215.79,59.69,5.79,1.40,0.19,0.00,74.28
2025/10/25T20:15:11z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,75,22,33,1026.18,4.64,26280,0,1061,0.25,0.68,0.83,0.25,0.68,0.83,3,3,227.08,63.15,5.98,0.76,0.15,0.15,0.19,0.43,0.43,0.19,0.43,0.43,2,2,204.72,55.24,5.83,0.55,0.00,0.00,72.52
2025/10/25T20:17:11z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,75,22,33,1026.17,4.65,26280,0,1181,0.00,0.34,0.52,0.00,0.34,0.52,1,1,165.26,46.02,5.17,1.03,0.17,0.17,0.00,0.29,0.41,0.00,0.29,0.41,1,1,192.96,57.66,5.20,0.48,0.00,0.00,73.71
2025/10/25T20:18:53z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,75,21,33,1026.18,nan,26432,0,101,0.16,0.36,0.36,0.16,0.36,0.36,1,1,208.93,52.31,4.96,0.24,0.00,0.00,0.00,0.05,0.05,0.00,0.05,0.05,0,0,155.14,40.31,3.98,0.67,0.00,0.00,nan
2025/10/25T20:20:53z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,75,21,32,1026.21,4.64,26344,0,221,0.00,0.00,0.37,0.00,0.00,0.37,0,0,172.15,42.67,2.97,0.65,0.37,0.00,0.00,0.05,0.05,0.00,0.05,0.05,0,0,152.05,41.53,3.37,0.25,0.00,0.00,72.61
2025/10/25T20:22:53z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,74,21,32,1026.15,4.64,26344,0,341,0.04,0.37,0.88,0.04,0.37,0.88,2,2,216.11,49.58,7.04,1.00,0.63,0.39,0.03,0.41,0.47,0.03,0.41,0.47,2,2,178.22,50.56,4.75,0.98,0.20,0.00,77.13
2025/10/25T20:24:53z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,74,21,31,1026.14,4.64,26032,0,461,0.00,0.09,0.54,0.00,0.09,0.54,0,0,208.98,47.64,3.93,0.71,0.48,0.25,0.12,0.31,0.31,0.12,0.31,0.31,1,1,222.76,61.17,4.81,0.19,0.02,0.02,77.72
2025/10/25T20:26:53z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,74,21,32,1026.21,4.64,26344,0,581,0.10,0.46,0.46,0.10,0.46,0.46,2,2,215.75,53.12,7.27,0.24,0.00,0.00,0.07,0.21,0.26,0.07,0.21,0.26,1,1,184.68,51.21,3.95,0.60,0.40,0.18,77.93
2025/10/25T20:28:53z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,73,21,31,1026.26,4.64,26344,0,701,0.00,0.00,0.18,0.00,0.00,0.18,0,0,241.15,51.98,2.03,0.18,0.18,0.18,0.00,0.20,0.59,0.00,0.20,0.59,1,1,175.77,48.89,3.52,1.04,0.41,0.20,77.22
2025/10/25T20:30:53z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,73,23,33,1026.29,4.64,26344,0,821,0.00,0.40,0.40,0.00,0.40,0.40,2,2,212.42,50.35,4.49,1.04,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.17,0,0,152.95,46.24,2.69,0.17,0.17,0.17,79.30
2025/10/25T20:32:53z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,73,22,32,1026.26,4.64,26344,0,941,0.00,0.04,0.28,0.00,0.04,0.28,0,0,186.89,37.28,4.82,0.51,0.25,0.25,0.00,0.00,0.14,0.00,0.00,0.14,0,0,160.58,42.64,4.20,0.17,0.00,0.00,76.95
2025/10/25T20:34:53z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,73,23,33,1026.26,4.64,26344,0,1061,0.60,1.09,1.33,0.60,1.09,1.33,5,5,282.16,73.10,7.57,1.14,0.24,0.24,0.22,0.34,0.37,0.22,0.34,0.37,1,1,251.39,70.07,6.34,0.47,0.00,0.00,76.48
2025/10/25T20:36:53z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,72,23,33,1026.32,4.64,26344,0,1181,0.56,0.88,0.88,0.56,0.88,0.88,4,4,266.19,67.39,4.47,0.36,0.00,0.00,0.45,0.62,0.65,0.45,0.62,0.65,3,3,250.04,68.22,3.56,0.18,0.00,0.00,76.07
2025/10/25T20:38:34z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,71,22,31,1026.30,nan,26368,0,101,0.11,0.31,0.31,0.11,0.31,0.31,1,1,226.53,54.04,3.73,0.24,0.00,0.00,0.24,0.31,0.31,0.24,0.31,0.31,1,1,208.86,58.48,3.57,0.31,0.00,0.00,nan
2025/10/25T20:40:34z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,71,22,31,1026.30,4.64,26280,0,221,0.08,0.41,0.49,0.08,0.41,0.49,2,2,226.83,53.25,5.66,0.56,0.12,0.00,0.09,0.56,0.56,0.09,0.56,0.56,2,2,207.63,57.68,5.84,0.19,0.00,0.00,80.34
2025/10/25T20:42:34z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,70,23,30,1026.35,4.64,26280,0,341,0.00,0.19,0.28,0.00,0.19,0.28,1,1,199.21,47.19,3.84,0.42,0.09,0.00,0.00,0.24,0.24,0.00,0.24,0.24,1,1,195.51,51.93,4.07,0.20,0.00,0.00,82.25
2025/10/25T20:44:34z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,69,25,32,1026.44,4.64,26280,0,461,0.05,0.41,0.73,0.05,0.41,0.73,2,2,240.38,54.43,4.66,1.48,0.20,0.20,0.27,0.71,0.71,0.27,0.71,0.71,3,3,217.83,59.56,4.58,0.97,0.00,0.00,81.57
2025/10/25T20:46:34z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,68,26,32,1026.47,4.63,26280,0,581,0.29,1.05,1.43,0.29,1.05,1.43,4,4,253.91,67.69,8.17,2.26,0.41,0.41,0.09,0.84,0.98,0.09,0.84,0.98,4,4,228.83,62.17,7.76,1.45,0.19,0.07,81.47
2025/10/25T20:48:34z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,68,26,32,1026.53,4.64,26280,0,701,0.10,0.20,0.20,0.10,0.20,0.20,1,1,189.50,45.10,4.65,0.23,0.00,0.00,0.09,0.61,0.82,0.09,0.61,0.82,3,3,198.32,54.18,7.47,0.70,0.30,0.19,81.81
2025/10/25T20:50:34z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,67,25,30,1026.54,4.63,26280,0,821,0.38,0.74,0.74,0.38,0.74,0.74,3,3,234.41,58.64,4.59,0.24,0.00,0.00,0.29,0.76,0.93,0.29,0.76,0.93,3,3,234.78,65.43,5.14,1.16,0.17,0.00,80.62
2025/10/25T20:52:34z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,66,27,31,1026.56,4.63,26280,0,941,0.54,0.70,0.70,0.54,0.70,0.70,3,3,286.95,66.42,4.95,0.02,0.00,0.00,0.67,0.72,0.91,0.67,0.72,0.91,3,3,255.98,71.97,4.98,0.52,0.34,0.00,81.51
2025/10/25T20:54:34z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,65,28,31,1026.61,4.63,25968,0,1061,0.14,0.59,1.10,0.14,0.59,1.10,2,2,233.17,58.00,5.71,1.26,0.78,0.52,0.10,0.84,0.88,0.10,0.84,0.88,4,4,225.83,64.78,8.34,1.19,0.43,0.00,81.69
2025/10/25T20:56:34z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,65,29,32,1026.61,4.63,26280,0,1181,0.08,0.35,0.47,0.08,0.35,0.47,1,1,230.30,52.95,5.23,0.50,0.00,0.00,0.61,1.00,1.00,0.61,1.00,1.00,4,4,274.18,76.80,4.93,0.59,0.00,0.00,81.72
2025/10/25T20:58:16z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,65,29,32,1026.63,nan,26432,0,101,0.24,0.67,0.89,0.24,0.67,0.89,3,3,244.80,56.76,7.33,1.51,0.31,0.00,0.00,0.49,0.84,0.00,0.49,0.84,2,2,214.33,56.63,7.51,1.40,0.58,0.00,nan
2025/10/25T21:00:16z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,66,31,34,1026.60,4.63,26280,0,221,0.39,0.85,1.10,0.39,0.85,1.10,4,4,262.17,68.47,7.53,1.19,0.47,0.47,0.11,1.05,1.05,0.11,1.05,1.05,4,4,241.82,68.25,7.09,1.34,0.29,0.00,80.15
