deviceModel,MODULAIR-PM
deviceID,e00fce68189d72ca9f5df0fc
deviceSN,MOD-PM-00384
timestamp_iso,sample_rh,sample_temp,sample_pres,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin1MToF,bin3MToF,bin5MToF,bin7MToF,sample_period,sample_flow,opc_temp,opc_rh,opc_pm1,opc_pm25,opc_pm10,laser_status,pm1_std,pm25_std,pm10_std,pm1_env,pm25_env,pm10_env,neph_bin0,neph_bin1,neph_bin2,neph_bin3,neph_bin4,neph_bin5,flag,fw,connection_status,iteration,measurement_state,operating_state
2025-10-25T18:58:24Z,33.40,18.82,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4194979.500,3.70,19.25,45.84,0.000,0.000,0.000,640,0.0,0.0,0.0,0.0,0.0,0.0,117.000,38.000,0.000,0.000,0.000,0.000,6,24,0,1,0,0
2025-10-25T18:58:29Z,32.88,18.85,0.0,0.4865,0.0000,0.0000,0.0000,0.0541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.000,3.70,19.59,44.75,0.103,0.328,0.359,641,0.0,0.0,0.0,0.0,0.0,0.0,88.000,33.000,0.000,0.000,0.000,0.000,0,24,0,2,1,0
2025-10-25T18:58:34Z,32.10,18.84,0.0,0.5770,0.0962,0.0962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,4.999,2.08,19.70,43.02,0.155,0.188,0.188,641,0.0,0.0,0.0,0.0,0.0,0.0,52.000,23.000,0.000,0.000,0.000,0.000,0,24,0,3,1,0
2025-10-25T18:58:39Z,32.67,18.85,0.0,1.5583,0.0917,0.0917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,5.682,1.92,19.81,41.99,0.261,0.294,0.294,640,0.0,0.0,0.0,0.0,0.0,0.0,30.000,17.000,0.000,0.000,0.000,0.000,0,24,0,4,1,0
2025-10-25T18:58:18Z,32.37,18.87,0.0,1.3547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.998,1.92,19.97,41.30,0.153,0.155,0.155,639,0.0,0.0,0.0,0.0,0.0,0.0,17.000,11.000,0.000,0.000,0.000,0.000,0,24,0,5,1,0
2025-10-25T18:58:23Z,30.96,18.85,0.0,1.1458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.000,1.92,20.09,40.24,0.129,0.131,0.131,640,0.0,0.0,0.0,0.0,0.0,0.0,17.000,5.000,0.000,0.000,0.000,0.000,0,24,1,6,1,0
2025-10-25T18:58:28Z,29.85,18.89,0.0,0.8871,0.0806,0.1613,0.0000,0.0806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,5.000,2.48,20.25,39.65,0.300,0.688,0.735,641,0.0,0.0,0.0,0.0,0.0,0.0,9.000,0.000,0.000,0.000,0.000,0.000,0,24,1,7,1,0
2025-10-25T18:58:33Z,29.78,18.87,0.0,0.5645,0.0000,0.0000,0.0806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6667,0.0000,0.0000,5.000,2.48,20.37,39.26,0.139,0.265,0.271,641,0.0,0.0,0.0,0.0,0.0,0.0,5.000,2.000,0.000,0.000,0.000,0.000,0,24,1,8,1,0
2025-10-25T18:58:38Z,30.65,18.85,0.0,0.5530,0.0922,0.0000,0.0000,0.0922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,5.000,2.17,20.51,38.72,0.170,0.555,0.609,638,0.0,0.0,0.0,0.0,0.0,0.0,7.000,7.000,0.000,0.000,0.000,0.000,0,24,1,9,1,0
2025-10-25T18:58:43Z,32.76,18.88,0.0,0.7813,0.1563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,5.000,2.56,20.61,38.45,0.132,0.136,0.136,638,0.0,0.0,0.0,0.0,0.0,0.0,10.000,5.000,0.000,0.000,0.000,0.000,0,24,1,10,1,0
