,timestamp_iso,sample_rh,sample_temp,opc_pm25,opc_pm10,timeStamp,Time,Date,instrumentID,timestamp_iso,sample_rh,sample_temp,opc_pm25,opc_pm10,timeStamp,Time,Date,instrumentID
30,2025-11-01 01:30:00+00:00,46.815,23.39916666666667,1.0106666666666666,6.502,31.0,01:30:00,2025-11-01,378,2025-11-01 01:30:00+00:00,46.9725,23.444166666666664,0.9003333333333333,0.9676666666666667,31,01:30:00,2025-11-01,384
31,2025-11-01 01:31:00+00:00,46.74666666666667,23.425,1.1521666666666668,6.594416666666667,32.0,01:31:00,2025-11-01,378,2025-11-01 01:31:00+00:00,46.759166666666665,23.464166666666667,1.0951666666666666,2.829916666666667,32,01:31:00,2025-11-01,384
32,2025-11-01 01:32:00+00:00,46.8425,23.44333333333333,0.9812500000000001,1.7451666666666668,33.0,01:32:00,2025-11-01,378,2025-11-01 01:32:00+00:00,46.373333333333335,23.481666666666666,0.7695833333333333,2.6961666666666666,33,01:32:00,2025-11-01,384
33,2025-11-01 01:33:00+00:00,46.5525,23.458333333333332,1.09925,3.1368333333333336,34.0,01:33:00,2025-11-01,378,2025-11-01 01:33:00+00:00,46.49166666666667,23.5,0.9498333333333333,1.7346666666666666,34,01:33:00,2025-11-01,384
34,2025-11-01 01:34:00+00:00,46.60999999999999,23.4725,1.1853333333333333,1.7316666666666667,35.0,01:34:00,2025-11-01,378,2025-11-01 01:34:00+00:00,46.580000000000005,23.518333333333334,1.17075,4.1125,35,01:34:00,2025-11-01,384
35,2025-11-01 01:35:00+00:00,46.56583333333333,23.495,1.1651666666666667,5.189416666666666,36.0,01:35:00,2025-11-01,378,2025-11-01 01:35:00+00:00,46.774166666666666,23.543333333333333,1.2160833333333334,1.8570833333333334,36,01:35:00,2025-11-01,384
36,2025-11-01 01:36:00+00:00,46.39083333333334,23.510833333333334,1.1691666666666667,2.1774999999999998,37.0,01:36:00,2025-11-01,378,2025-11-01 01:36:00+00:00,46.50083333333333,23.5575,0.99625,2.4864166666666665,37,01:36:00,2025-11-01,384
37,2025-11-01 01:37:00+00:00,46.43333333333334,23.525833333333335,1.0980833333333333,1.6005833333333335,38.0,01:37:00,2025-11-01,378,2025-11-01 01:37:00+00:00,46.555,23.570833333333336,0.8940833333333332,1.04725,38,01:37:00,2025-11-01,384
38,2025-11-01 01:38:00+00:00,46.51583333333334,23.54416666666667,1.1086666666666667,3.94225,39.0,01:38:00,2025-11-01,378,2025-11-01 01:38:00+00:00,46.550000000000004,23.587500000000002,1.0316666666666665,4.5765,39,01:38:00,2025-11-01,384
39,2025-11-01 01:39:00+00:00,46.46666666666667,23.5625,1.4349999999999998,4.425833333333333,40.0,01:39:00,2025-11-01,378,2025-11-01 01:39:00+00:00,46.586666666666666,23.599999999999998,1.2170833333333333,2.6823333333333337,40,01:39:00,2025-11-01,384
40,2025-11-01 01:40:00+00:00,46.416666666666664,23.58,0.9199999999999999,1.0729166666666667,41.0,01:40:00,2025-11-01,378,2025-11-01 01:40:00+00:00,46.50416666666667,23.611666666666665,1.3398333333333332,2.767916666666667,41,01:40:00,2025-11-01,384
41,2025-11-01 01:41:00+00:00,46.37,23.595,0.9175,2.6471666666666667,42.0,01:41:00,2025-11-01,378,2025-11-01 01:41:00+00:00,46.505,23.625833333333333,1.2166666666666666,3.6108333333333333,42,01:41:00,2025-11-01,384
42,2025-11-01 01:42:00+00:00,46.42083333333333,23.613333333333333,1.4390833333333333,2.525166666666667,43.0,01:42:00,2025-11-01,378,2025-11-01 01:42:00+00:00,46.52583333333333,23.639166666666668,1.30075,5.237333333333333,43,01:42:00,2025-11-01,384
43,2025-11-01 01:43:00+00:00,46.195,23.613333333333333,1.47025,3.1214999999999997,44.0,01:43:00,2025-11-01,378,2025-11-01 01:43:00+00:00,46.336666666666666,23.6525,1.4329999999999998,1.8985,44,01:43:00,2025-11-01,384
44,2025-11-01 01:44:00+00:00,46.10583333333333,23.635833333333334,1.6579166666666667,4.0205,45.0,01:44:00,2025-11-01,378,2025-11-01 01:44:00+00:00,46.25666666666667,23.670833333333334,1.65125,6.203333333333333,45,01:44:00,2025-11-01,384
45,2025-11-01 01:45:00+00:00,46.050000000000004,23.640833333333333,1.5895,3.013083333333333,46.0,01:45:00,2025-11-01,378,2025-11-01 01:45:00+00:00,46.25333333333333,23.688333333333333,1.8940000000000001,4.66925,46,01:45:00,2025-11-01,384
46,2025-11-01 01:46:00+00:00,46.23166666666666,23.65833333333333,2.315166666666667,7.200166666666667,47.0,01:46:00,2025-11-01,378,2025-11-01 01:46:00+00:00,46.31666666666666,23.701666666666668,3.4571666666666663,9.328416666666667,47,01:46:00,2025-11-01,384
