UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/10/26T19:05:45z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,70,28,35,1027.32,nan,26432,0,101,0.04,0.42,0.67,0.04,0.42,0.67,2,2,212.40,57.24,4.53,0.56,0.24,0.00,0.21,0.79,0.95,0.21,0.79,0.95,3,3,227.23,64.05,7.63,0.21,0.19,0.00,nan
2025/10/26T19:07:45z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,71,29,37,1027.33,4.63,26344,0,221,0.12,0.73,0.73,0.12,0.73,0.73,3,3,196.53,52.76,6.95,1.61,0.00,0.00,0.16,0.39,0.45,0.16,0.39,0.45,2,2,200.84,58.16,3.77,0.50,0.05,0.00,75.05
2025/10/26T19:09:45z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,71,28,36,1027.28,4.63,26344,0,341,0.47,1.00,1.47,0.47,1.00,1.47,4,4,259.11,71.49,10.26,0.65,0.65,0.44,0.53,0.95,0.95,0.53,0.95,0.95,4,4,271.95,77.27,7.03,0.48,0.00,0.00,75.11
2025/10/26T19:11:45z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,73,26,36,1027.33,4.63,26344,0,461,0.89,1.72,2.16,0.89,1.72,2.16,7,7,306.89,86.26,14.63,2.60,0.82,0.25,0.70,1.28,1.42,0.70,1.28,1.42,5,5,292.60,84.10,10.63,1.08,0.22,0.00,75.72
2025/10/26T19:13:45z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,72,25,34,1027.29,4.63,26344,0,581,0.75,1.36,1.36,0.75,1.36,1.36,6,6,312.05,86.95,9.93,1.17,0.00,0.00,1.00,1.14,1.19,1.00,1.14,1.19,5,5,323.02,85.57,9.38,0.60,0.19,0.00,76.56
2025/10/26T19:15:45z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,71,26,34,1027.35,4.63,26032,0,701,1.00,1.92,2.30,1.00,1.92,2.30,8,8,293.90,90.77,13.40,2.47,0.47,0.00,0.85,1.69,1.93,0.85,1.69,1.93,7,7,320.95,88.15,12.85,2.84,0.00,0.00,78.81
2025/10/26T19:17:45z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,71,26,34,1027.36,4.63,26344,0,821,0.83,1.02,1.22,0.83,1.02,1.22,4,4,286.50,79.48,7.52,0.78,0.43,0.16,0.71,1.25,1.51,0.71,1.25,1.51,5,5,316.22,83.68,9.83,1.19,0.37,0.20,77.93
2025/10/26T19:19:45z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,70,26,33,1027.37,4.63,26344,0,941,1.18,2.07,2.41,1.18,2.07,2.41,9,9,338.73,98.70,16.66,2.32,0.48,0.38,1.02,1.78,2.24,1.02,1.78,2.24,7,7,352.66,101.67,15.12,1.69,0.72,0.24,79.20
2025/10/26T19:21:45z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,66,26,30,1027.44,4.63,26280,0,1061,0.51,1.14,1.14,0.51,1.14,1.14,5,5,283.42,78.25,7.69,0.95,0.00,0.00,1.00,1.64,1.64,1.00,1.64,1.64,7,7,360.98,96.91,11.10,0.50,0.00,0.00,79.37
2025/10/26T19:23:45z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,67,27,32,1027.43,4.63,26280,0,1181,0.03,0.42,0.42,0.03,0.42,0.42,2,2,208.68,55.25,4.63,0.00,0.00,0.00,0.44,1.00,1.21,0.44,1.00,1.21,4,4,254.53,69.63,7.88,1.04,0.42,0.00,79.41
2025/10/26T19:25:27z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,69,28,34,1027.46,nan,26432,0,101,0.83,1.15,1.28,0.83,1.15,1.28,5,5,303.72,82.83,6.78,0.63,0.24,0.24,0.95,1.23,1.63,0.95,1.23,1.63,5,5,334.05,93.16,8.88,1.02,0.42,0.33,nan
2025/10/26T19:27:27z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,70,29,36,1027.52,4.63,26344,0,221,0.38,0.97,1.17,0.38,0.97,1.17,4,4,226.40,64.82,8.57,0.80,0.45,0.22,0.27,0.88,0.88,0.27,0.88,0.88,4,4,238.18,66.30,6.05,0.77,0.09,0.00,75.23
2025/10/26T19:29:27z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,71,26,34,1027.46,4.63,26280,0,341,0.58,0.96,1.18,0.58,0.96,1.18,4,4,240.00,68.00,7.40,0.91,0.46,0.26,0.19,0.66,0.66,0.19,0.66,0.66,3,3,221.39,62.88,5.76,0.25,0.08,0.00,75.68
2025/10/26T19:31:27z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,70,26,34,1027.43,4.63,26280,0,461,0.67,1.05,1.25,0.67,1.05,1.25,4,4,274.05,77.42,7.79,0.53,0.25,0.00,0.78,1.25,1.25,0.78,1.25,1.25,5,5,302.69,85.44,9.31,0.85,0.00,0.00,77.52
2025/10/26T19:33:27z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,71,27,35,1027.41,4.63,25656,0,581,0.40,1.03,1.14,0.40,1.03,1.14,4,4,248.02,71.10,8.00,1.02,0.26,0.00,0.50,1.02,1.31,0.50,1.02,1.31,4,4,279.78,77.41,9.95,1.67,0.36,0.00,79.32
2025/10/26T19:35:27z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,71,27,36,1027.45,4.63,26280,0,701,0.25,0.93,1.30,0.25,0.93,1.30,4,4,210.90,62.10,9.53,1.47,0.42,0.17,0.60,1.29,1.29,0.60,1.29,1.29,5,5,271.47,77.91,10.45,1.09,0.00,0.00,79.24
2025/10/26T19:37:27z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,73,26,36,1027.46,4.63,26280,0,821,0.59,0.92,0.92,0.59,0.92,0.92,4,4,259.93,74.83,7.15,0.00,0.00,0.00,0.19,0.92,1.00,0.19,0.92,1.00,4,4,243.41,70.22,8.97,0.63,0.00,0.00,79.58
2025/10/26T19:39:27z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,75,23,35,1027.45,4.63,26280,0,941,0.48,0.93,1.05,0.48,0.93,1.05,4,4,242.30,66.59,6.80,0.82,0.21,0.21,0.71,1.10,1.10,0.71,1.10,1.10,5,5,269.95,77.08,7.12,0.47,0.00,0.00,77.93
2025/10/26T19:41:27z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,77,22,35,1027.55,4.63,26280,0,1061,0.79,1.47,1.47,0.79,1.47,1.47,6,6,287.90,81.62,9.22,1.40,0.00,0.00,0.79,1.26,1.26,0.79,1.26,1.26,5,5,284.59,78.66,9.57,1.31,0.00,0.00,75.77
2025/10/26T19:43:27z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,80,20,36,1027.54,4.63,25968,0,1181,0.66,1.10,1.24,0.66,1.10,1.24,5,5,280.83,76.90,6.63,0.54,0.17,0.17,1.00,1.61,1.79,1.00,1.61,1.79,7,7,355.66,98.11,10.71,1.29,0.25,0.25,74.72
2025/10/26T19:45:08z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,82,20,37,1027.51,nan,26432,0,100,0.60,0.78,0.78,0.60,0.78,0.78,3,3,250.93,70.29,6.13,0.00,0.00,0.00,0.16,0.65,0.65,0.16,0.65,0.65,3,3,235.12,67.44,4.40,0.56,0.00,0.00,nan
2025/10/26T19:47:08z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83,19,37,1027.57,4.63,26344,0,220,0.46,0.80,0.80,0.46,0.80,0.80,3,3,238.53,66.71,8.32,0.19,0.00,0.00,0.25,0.95,0.95,0.25,0.95,0.95,4,4,245.20,68.34,7.18,1.04,0.00,0.00,74.14
2025/10/26T19:49:08z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,77,19,32,1027.42,4.63,26344,0,340,0.25,0.70,0.82,0.25,0.70,0.82,3,3,215.79,61.04,9.21,1.07,0.27,0.00,0.75,0.88,0.98,0.75,0.88,0.98,4,4,259.63,74.47,6.64,0.73,0.24,0.00,75.22
2025/10/26T19:51:08z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,77,21,34,1027.43,4.63,26344,0,460,0.70,1.00,1.27,0.70,1.00,1.27,4,4,268.50,76.36,8.86,1.21,0.18,0.18,0.92,1.02,1.07,0.92,1.02,1.07,4,4,293.59,84.85,8.80,0.78,0.17,0.00,79.57
2025/10/26T19:53:08z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,78,21,34,1027.37,4.63,26344,0,580,1.10,1.63,1.69,1.10,1.63,1.69,7,7,340.63,93.34,10.59,1.37,0.07,0.07,0.79,1.28,1.56,0.79,1.28,1.56,5,5,297.21,84.39,9.70,1.49,0.32,0.00,79.25
2025/10/26T19:55:08z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,80,20,35,1027.38,4.63,26344,0,700,1.05,1.61,1.85,1.05,1.61,1.85,7,7,321.10,93.61,10.34,1.58,0.37,0.20,1.25,1.62,1.98,1.25,1.62,1.98,7,7,362.09,106.64,13.34,0.80,0.45,0.00,78.50
2025/10/26T19:57:08z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,19,37,1027.40,4.63,26280,0,820,0.07,0.61,0.72,0.07,0.61,0.72,3,3,215.05,60.51,6.44,1.16,0.19,0.00,0.78,1.10,1.19,0.78,1.10,1.19,5,5,281.38,77.16,8.45,0.91,0.19,0.00,77.76
2025/10/26T19:59:08z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83,18,35,1027.38,4.63,26280,0,940,1.11,2.07,2.89,1.11,2.07,2.89,9,9,324.54,93.21,17.16,4.05,0.46,0.00,0.81,1.78,1.78,0.81,1.78,1.78,7,7,300.92,84.20,14.00,2.02,0.00,0.00,82.62
2025/10/26T20:01:08z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,82,18,35,1027.38,4.63,26280,0,1060,0.44,0.93,0.93,0.44,0.93,0.93,4,4,248.42,71.33,6.88,0.93,0.00,0.00,0.50,1.10,1.28,0.50,1.10,1.28,5,5,251.28,71.03,10.14,1.19,0.60,0.19,78.09
2025/10/26T20:03:08z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83,18,35,1027.36,4.64,26280,0,1180,0.80,0.83,1.15,0.80,0.83,1.15,3,3,275.95,77.31,6.03,0.78,0.37,0.00,0.68,1.48,1.50,0.68,1.48,1.50,6,6,301.18,83.73,9.09,1.70,0.02,0.00,78.43
2025/10/26T20:04:50z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,82,18,34,1027.36,nan,26368,0,101,0.29,0.80,0.80,0.29,0.80,0.80,3,3,233.93,63.71,6.58,0.22,0.00,0.00,0.05,0.72,0.81,0.05,0.72,0.81,3,3,237.49,69.09,6.02,0.95,0.60,0.00,nan
2025/10/26T20:06:50z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,82,18,34,1027.37,4.64,26280,0,221,0.13,0.73,0.73,0.13,0.73,0.73,3,3,244.90,67.17,6.98,0.68,0.00,0.00,0.02,0.43,0.48,0.02,0.43,0.48,2,2,244.29,70.64,6.80,0.57,0.14,0.00,76.73
2025/10/26T20:08:50z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83,18,35,1027.38,4.64,26280,0,341,0.34,0.81,1.03,0.34,0.81,1.03,3,3,261.00,68.69,7.83,1.48,0.19,0.00,0.29,0.51,0.53,0.29,0.51,0.53,2,2,269.64,73.90,7.05,0.24,0.00,0.00,77.30
2025/10/26T20:10:50z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83,17,34,1027.35,4.64,26280,0,461,0.28,0.37,0.37,0.28,0.37,0.37,2,2,209.68,59.47,5.39,0.00,0.00,0.00,0.42,0.68,0.71,0.42,0.68,0.71,3,3,255.25,70.17,5.47,0.71,0.29,0.00,77.39
2025/10/26T20:12:50z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83,17,34,1027.34,4.64,25656,0,581,0.50,0.78,0.78,0.50,0.78,0.78,3,3,243.21,69.12,7.17,0.19,0.00,0.00,0.40,0.67,0.78,0.40,0.67,0.78,3,3,254.17,72.41,7.81,1.02,0.10,0.00,79.01
2025/10/26T20:14:50z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,85,17,36,1027.36,4.64,26280,0,701,1.28,1.58,2.00,1.28,1.58,2.00,7,7,348.00,102.45,11.88,0.88,0.47,0.47,1.02,1.46,1.54,1.02,1.46,1.54,6,6,382.63,105.04,13.86,1.18,0.00,0.00,78.71
2025/10/26T20:16:50z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,87,16,36,1027.34,4.64,26280,0,821,0.47,0.72,1.05,0.47,0.72,1.05,3,3,243.53,69.65,6.26,0.86,0.58,0.00,0.34,0.55,0.57,0.34,0.55,0.57,2,2,279.05,76.09,6.45,0.40,0.24,0.00,76.32
2025/10/26T20:18:50z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,86,17,37,1027.41,4.64,26280,0,941,0.66,0.77,1.04,0.66,0.77,1.04,3,3,268.50,73.18,6.61,0.66,0.29,0.00,0.42,0.63,0.63,0.42,0.63,0.63,3,3,249.00,70.46,7.51,0.25,0.00,0.00,77.62
2025/10/26T20:20:50z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,86,16,35,1027.45,4.64,26280,0,1061,0.78,1.10,1.22,0.78,1.10,1.22,5,5,269.17,75.57,8.69,0.67,0.21,0.00,0.75,1.61,1.81,0.75,1.61,1.81,7,7,304.83,85.36,11.64,1.49,0.20,0.00,77.97
2025/10/26T20:22:50z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,86,16,35,1027.38,4.64,26280,0,1181,1.03,1.24,1.24,1.03,1.24,1.24,5,5,300.56,86.05,7.42,0.27,0.00,0.00,1.12,1.64,1.70,1.12,1.64,1.70,7,7,397.61,108.39,11.23,0.73,0.27,0.00,78.97
2025/10/26T20:24:31z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83,17,34,1027.36,nan,26432,0,101,0.56,0.91,0.91,0.56,0.91,0.91,4,4,273.27,76.51,5.82,0.00,0.00,0.00,0.53,0.86,1.21,0.53,0.86,1.21,4,4,264.28,76.26,4.86,0.88,0.35,0.35,nan
2025/10/26T20:26:31z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,80,19,34,1027.35,4.64,26280,0,221,0.17,0.78,0.78,0.17,0.78,0.78,3,3,200.15,59.78,5.20,0.67,0.00,0.00,0.05,0.64,0.64,0.05,0.64,0.64,3,3,209.69,59.00,6.38,0.22,0.00,0.00,78.89
2025/10/26T20:28:31z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,76,19,31,1027.36,4.63,26280,0,341,0.88,1.07,1.07,0.88,1.07,1.07,4,4,274.86,78.48,9.36,0.24,0.00,0.00,0.98,1.02,1.02,0.98,1.02,1.02,4,4,293.95,84.20,7.24,0.69,0.08,0.00,81.74
2025/10/26T20:30:31z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,74,21,32,1027.32,4.63,26280,0,461,1.14,1.50,1.50,1.14,1.50,1.50,6,6,341.89,100.07,6.29,0.43,0.00,0.00,1.08,1.44,1.83,1.08,1.44,1.83,6,6,348.61,96.86,11.00,1.24,0.42,0.17,85.08
2025/10/26T20:32:31z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,73,22,32,1027.31,4.63,26280,0,581,1.46,2.10,2.25,1.46,2.10,2.25,9,9,420.25,115.69,12.05,1.36,0.17,0.17,1.46,2.14,2.58,1.46,2.14,2.58,9,9,424.47,119.04,11.42,2.60,0.74,0.25,84.46
2025/10/26T20:34:31z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,72,23,33,1027.26,4.63,26280,0,701,0.88,1.24,1.25,0.88,1.24,1.25,5,5,299.59,85.15,8.83,0.31,0.02,0.02,1.00,1.39,1.39,1.00,1.39,1.39,6,6,310.11,88.75,9.75,1.18,0.00,0.00,83.85
2025/10/26T20:36:31z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,73,23,33,1027.34,4.63,26280,0,821,0.52,0.79,0.79,0.52,0.79,0.79,3,3,219.05,65.22,6.19,1.05,0.00,0.00,0.38,1.00,1.17,0.38,1.00,1.17,4,4,270.98,74.78,7.86,1.10,0.22,0.00,83.27
2025/10/26T20:38:31z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,76,21,34,1027.38,4.63,26280,0,941,0.70,1.04,1.18,0.70,1.04,1.18,4,4,281.30,76.73,8.68,0.46,0.18,0.00,0.89,1.25,1.30,0.87,1.25,1.30,5,5,292.77,83.95,7.30,0.54,0.08,0.00,82.25
2025/10/26T20:40:31z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,79,20,35,1027.39,4.63,26280,0,1061,0.64,1.02,1.19,0.64,1.02,1.19,4,4,252.72,70.31,9.36,0.90,0.43,0.21,0.71,0.98,1.12,0.71,0.98,1.12,4,4,262.76,74.26,6.45,0.93,0.14,0.00,78.80
2025/10/26T20:42:31z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,80,20,35,1027.42,4.63,26280,0,1181,0.19,0.59,0.88,0.19,0.59,0.88,2,2,215.07,60.40,3.97,1.31,0.34,0.19,0.46,0.79,0.84,0.46,0.79,0.84,3,3,251.21,71.33,5.88,0.75,0.00,0.00,77.59
2025/10/26T20:44:13z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,80,19,34,1027.44,nan,26432,0,101,0.20,0.74,0.78,0.20,0.74,0.78,3,3,213.91,62.70,6.93,0.85,0.30,0.00,0.26,0.72,0.91,0.26,0.72,0.91,3,3,240.84,67.56,6.51,1.51,0.30,0.00,nan
2025/10/26T20:46:13z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,81,18,34,1027.39,4.63,26344,0,221,0.46,0.78,1.27,0.46,0.78,1.27,3,3,240.71,69.76,8.03,1.51,0.37,0.20,0.42,0.84,0.91,0.42,0.84,0.91,4,4,248.74,71.42,5.68,0.91,0.00,0.00,80.23
2025/10/26T20:48:13z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,81,18,33,1027.39,4.63,26344,0,341,0.55,0.91,0.91,0.55,0.91,0.91,4,4,250.97,70.79,7.38,0.26,0.00,0.00,0.71,1.14,1.41,0.71,1.14,1.41,5,5,283.47,78.90,9.58,0.56,0.37,0.00,81.11
