Time_Stamp,Instrument_ID,Date,Time,Condition,Session,Prox_to_xroad,Relative_Humidity,Temperature,PM25,PM10
23,378,2025-10-25,19:22:00,Control,Session 1,Near,33.25,16.56,0.4081666666666666,0.8589166666666667
24,378,2025-10-25,19:23:00,Control,Session 1,Near,32.719166666666666,16.508333333333333,0.23516666666666666,0.27125
25,378,2025-10-25,19:24:00,Control,Session 1,Near,33.47666666666667,16.467499999999998,0.36133333333333334,0.4515833333333334
26,378,2025-10-25,19:25:00,Control,Session 1,Near,32.37083333333334,16.44666666666667,7.986999999999999,11.307416666666667
27,378,2025-10-25,19:26:00,Control,Session 1,Near,31.6075,16.471666666666668,5.824000000000001,12.432249999999998
28,378,2025-10-25,19:27:00,Control,Session 1,Near,32.32666666666667,16.53,2.1365833333333333,4.28475
29,378,2025-10-25,19:28:00,Control,Session 1,Near,33.94833333333333,16.639166666666668,1.3585,4.652
30,378,2025-10-25,19:29:00,Control,Session 1,Near,37.91583333333333,16.79,0.6431666666666667,1.3114166666666665
31,378,2025-10-25,19:30:00,Control,Session 1,Near,36.70916666666667,16.981666666666666,0.7973333333333333,1.1141666666666665
32,378,2025-10-25,19:31:00,Control,Session 1,Near,35.86333333333334,17.18916666666667,0.5438333333333333,1.03025
33,378,2025-10-25,19:32:00,Control,Session 1,Near,32.684999999999995,17.412499999999998,0.3749166666666666,0.6596666666666667
34,378,2025-10-25,19:33:00,Control,Session 1,Near,31.484166666666667,17.588333333333335,0.35308333333333336,1.1845833333333333
35,378,2025-10-25,19:34:00,Control,Session 1,Near,30.375833333333333,17.686666666666667,0.3421666666666667,0.5700833333333334
36,378,2025-10-25,19:35:00,Control,Session 1,Near,30.2075,17.69333333333333,0.39491666666666664,1.0409166666666667
37,378,2025-10-25,19:36:00,Control,Session 1,Near,31.253333333333334,17.7325,0.28683333333333333,0.35841666666666666
38,378,2025-10-25,19:37:00,Control,Session 1,Near,31.84,17.7375,0.54725,1.12875
39,378,2025-10-25,19:38:00,Control,Session 1,Near,31.32166666666667,17.698333333333334,0.4771666666666667,1.3219166666666666
40,378,2025-10-25,19:39:00,Control,Session 1,Near,31.584166666666665,17.661666666666665,0.5471666666666667,1.4469166666666666
41,378,2025-10-25,19:40:00,Control,Session 1,Near,30.549166666666665,17.628333333333334,0.4053333333333333,1.2169166666666666
42,378,2025-10-25,19:41:00,Control,Session 1,Near,30.951666666666668,17.578333333333333,0.37491666666666673,4.04775
43,378,2025-10-25,19:42:00,Control,Session 1,Near,31.224999999999998,17.533333333333335,0.4788333333333333,0.793
44,378,2025-10-25,19:43:00,Control,Session 1,Near,30.965,17.50166666666667,0.5279166666666667,1.8799166666666667
45,378,2025-10-25,19:44:00,Control,Session 1,Near,30.1375,17.405,0.4059166666666667,0.5589166666666666
46,378,2025-10-25,19:45:00,Control,Session 1,Near,31.843333333333334,17.311666666666667,0.45741666666666664,1.1696666666666666
47,378,2025-10-25,19:46:00,Control,Session 1,Near,31.046666666666667,17.225833333333334,0.5483333333333333,1.263
48,378,2025-10-25,19:47:00,Control,Session 1,Near,32.005,17.128333333333334,0.3461666666666667,0.3669166666666666
49,378,2025-10-25,19:48:00,Control,Session 1,Near,31.915833333333335,17.058333333333334,0.46541666666666665,0.6198333333333333
50,378,2025-10-25,19:49:00,Control,Session 1,Near,32.0375,16.974999999999998,0.47500000000000003,0.5193333333333333
51,378,2025-10-25,19:50:00,Control,Session 1,Near,32.324999999999996,16.87,0.44675,0.46941666666666665
52,378,2025-10-25,19:51:00,Control,Session 1,Near,33.637499999999996,16.7975,0.39375,1.5534999999999999
53,378,2025-10-25,19:52:00,Control,Session 1,Near,33.91833333333333,16.723333333333333,0.5861666666666666,0.6161666666666666
54,378,2025-10-25,19:53:00,Control,Session 1,Near,32.42333333333333,16.650833333333335,0.47208333333333335,0.605
55,378,2025-10-25,19:54:00,Control,Session 1,Near,33.70333333333333,16.580833333333334,0.29916666666666664,0.9055833333333334
56,378,2025-10-25,19:55:00,Control,Session 1,Near,33.651666666666664,16.525833333333335,0.25175,0.2530833333333333
57,378,2025-10-25,19:56:00,Control,Session 1,Near,33.402499999999996,16.4825,0.44075,0.60925
58,378,2025-10-25,19:57:00,Control,Session 1,Near,33.512499999999996,16.425833333333333,0.24858333333333335,0.32158333333333333
59,378,2025-10-25,19:58:00,Control,Session 1,Near,33.14416666666667,16.38083333333333,0.4626666666666666,1.102
60,378,2025-10-25,19:59:00,Control,Session 1,Near,34.25083333333333,16.3675,0.6485,2.1772500000000004
61,378,2025-10-25,20:00:00,Control,Session 1,Near,35.54916666666667,16.4225,0.47108333333333335,3.807916666666667
62,378,2025-10-25,20:01:00,Control,Session 1,Near,35.431666666666665,16.501666666666665,0.3745,0.42608333333333337
63,378,2025-10-25,20:02:00,Control,Session 1,Near,39.5175,16.646666666666665,0.2840833333333333,0.3055
64,378,2025-10-25,20:03:00,Control,Session 1,Near,38.009166666666665,16.793333333333333,0.5816666666666667,1.57875
65,378,2025-10-25,20:04:00,Control,Session 1,Near,39.865,16.985,0.4389166666666667,3.7306666666666666
66,378,2025-10-25,20:05:00,Control,Session 1,Near,35.854166666666664,17.173333333333336,0.42966666666666664,0.45258333333333334
67,378,2025-10-25,20:06:00,Control,Session 1,Near,31.985833333333332,17.336666666666666,0.5006666666666667,1.94425
68,378,2025-10-25,20:07:00,Control,Session 1,Near,31.525000000000002,17.496666666666666,0.6945833333333334,3.5620833333333333
69,378,2025-10-25,20:08:00,Control,Session 1,Near,32.0575,17.665000000000003,0.5379166666666667,0.6821666666666667
70,378,2025-10-25,20:09:00,Control,Session 1,Near,31.522499999999997,17.854166666666668,0.43,1.018
71,378,2025-10-25,20:10:00,Control,Session 1,Near,31.284166666666668,18.030833333333334,0.25466666666666665,0.48425
72,378,2025-10-25,20:11:00,Control,Session 1,Near,31.0975,18.195833333333333,0.5931666666666667,4.3581666666666665
73,378,2025-10-25,20:12:00,Control,Session 1,Near,30.24,18.360833333333336,0.4071666666666667,3.33225
74,378,2025-10-25,20:13:00,Control,Session 1,Near,29.254166666666666,18.521666666666665,0.6375000000000001,1.48125
75,378,2025-10-25,20:14:00,Control,Session 1,Near,29.194999999999997,18.6625,0.3859166666666667,2.9774166666666666
76,378,2025-10-25,20:15:00,Control,Session 1,Near,29.34,18.834999999999997,0.4195,2.219
77,378,2025-10-25,20:16:00,Control,Session 1,Near,28.679166666666664,18.99416666666667,0.3376666666666667,0.36474999999999996
78,378,2025-10-25,20:17:00,Control,Session 1,Near,27.74,19.107499999999998,0.32233333333333336,0.3516666666666666
79,378,2025-10-25,20:18:00,Control,Session 1,Near,28.42833333333333,19.185833333333335,0.44875,1.3373333333333333
80,378,2025-10-25,20:19:00,Control,Session 1,Near,28.6725,19.30666666666667,0.38633333333333336,1.2453333333333334
81,378,2025-10-25,20:20:00,Control,Session 1,Near,27.58666666666667,19.38083333333333,0.4033333333333333,3.472
82,378,2025-10-25,20:21:00,Control,Session 1,Near,27.655,19.398333333333333,0.36533333333333334,1.0483333333333333
83,378,2025-10-25,20:22:00,Control,Session 1,Near,27.81833333333333,19.44,0.5820833333333334,1.8546666666666667
84,378,2025-10-25,20:23:00,Control,Session 1,Near,27.166666666666668,19.463333333333335,0.3233333333333333,0.61875
85,378,2025-10-25,20:24:00,Control,Session 1,Near,26.77416666666667,19.49083333333333,0.39266666666666666,0.7145833333333332
86,378,2025-10-25,20:25:00,Control,Session 1,Near,27.785833333333333,19.535,0.35674999999999996,3.2427500000000005
87,378,2025-10-25,20:26:00,Control,Session 1,Near,26.998333333333335,19.559166666666666,0.21633333333333335,0.2861666666666667
88,378,2025-10-25,20:27:00,Control,Session 1,Near,27.543333333333333,19.56416666666667,0.3779166666666667,2.483416666666667
89,378,2025-10-25,20:28:00,Control,Session 1,Near,27.15833333333333,19.55,0.30875,2.2710833333333333
90,378,2025-10-25,20:29:00,Control,Session 1,Near,29.246666666666666,19.50166666666667,0.287,1.5146666666666666
91,378,2025-10-25,20:30:00,Control,Session 1,Near,28.605,19.463333333333335,0.26725,0.28958333333333336
92,378,2025-10-25,20:31:00,Control,Session 1,Near,26.938333333333333,19.44333333333333,0.2781666666666667,0.3701666666666667
93,378,2025-10-25,20:32:00,Control,Session 1,Near,28.74,19.440833333333334,0.4659166666666667,0.7213333333333334
94,378,2025-10-25,20:33:00,Control,Session 1,Near,28.6975,19.45,0.5254166666666666,1.2688333333333333
95,378,2025-10-25,20:34:00,Control,Session 1,Near,28.258333333333336,19.481666666666666,0.5774166666666667,2.5694999999999997
96,378,2025-10-25,20:35:00,Control,Session 1,Near,28.700833333333335,19.49416666666667,0.4346666666666667,1.5634166666666667
97,378,2025-10-25,20:36:00,Control,Session 1,Near,28.781666666666666,19.454166666666666,0.3394166666666667,0.5833333333333334
98,378,2025-10-25,20:37:00,Control,Session 1,Near,26.805833333333336,19.375,0.34274999999999994,0.433
99,378,2025-10-25,20:38:00,Control,Session 1,Near,27.236666666666665,19.273333333333333,0.27025000000000005,0.29158333333333336
100,378,2025-10-25,20:39:00,Control,Session 1,Near,26.87,19.142500000000002,0.6075833333333334,2.085083333333333
101,378,2025-10-25,20:40:00,Control,Session 1,Near,27.183333333333334,18.99083333333333,0.2638333333333333,0.51575
102,378,2025-10-25,20:41:00,Control,Session 1,Near,27.895833333333332,18.835833333333333,0.30483333333333335,0.5305833333333333
103,378,2025-10-25,20:42:00,Control,Session 1,Near,28.21166666666667,18.68166666666667,0.24025,0.24741666666666665
104,378,2025-10-25,20:43:00,Control,Session 1,Near,30.520833333333332,18.558333333333334,0.333,0.36674999999999996
105,378,2025-10-25,20:44:00,Control,Session 1,Near,31.540000000000003,18.425,0.46491666666666664,3.716416666666667
106,378,2025-10-25,20:45:00,Control,Session 1,Near,30.668333333333333,18.284166666666668,0.4305833333333333,0.7326666666666667
107,378,2025-10-25,20:46:00,Control,Session 1,Near,29.945833333333336,18.145,0.3805,1.6435000000000002
108,378,2025-10-25,20:47:00,Control,Session 1,Near,30.56833333333333,18.028333333333332,0.5368333333333334,5.699416666666667
109,378,2025-10-25,20:48:00,Control,Session 1,Near,29.59583333333333,17.95,0.40008333333333335,0.4619166666666667
110,378,2025-10-25,20:49:00,Control,Session 1,Near,29.508333333333336,17.849999999999998,0.4995833333333333,2.50725
111,378,2025-10-25,20:50:00,Control,Session 1,Near,30.47583333333333,17.7175,0.38075,3.0414999999999996
112,378,2025-10-25,20:51:00,Control,Session 1,Near,31.219166666666666,17.576666666666664,0.5070833333333333,0.6326666666666667
113,378,2025-10-25,20:52:00,Control,Session 1,Near,30.174166666666665,17.44,0.3115833333333333,1.4521666666666666
114,378,2025-10-25,20:53:00,Control,Session 1,Near,32.14,17.300833333333333,0.427,1.7755833333333335
115,378,2025-10-25,20:54:00,Control,Session 1,Near,35.32083333333333,17.16,0.29233333333333333,2.041916666666667
116,378,2025-10-25,20:55:00,Control,Session 1,Near,32.902499999999996,17.034166666666668,0.39025,0.9665
117,378,2025-10-25,20:56:00,Control,Session 1,Near,33.48083333333333,16.907500000000002,0.4434166666666666,1.6335
118,378,2025-10-25,20:57:00,Control,Session 1,Near,33.479166666666664,16.785833333333333,0.31066666666666665,0.4020833333333333
119,378,2025-10-25,20:58:00,Control,Session 1,Near,35.6475,16.669166666666666,0.5039166666666667,2.5010833333333333
120,378,2025-10-25,20:59:00,Control,Session 1,Near,36.61666666666667,16.588333333333335,0.438,0.49533333333333335
