deviceModel,MODULAIR-PM
deviceID,e00fce68189d72ca9f5df0fc
deviceSN,MOD-PM-00384
timestamp_iso,sample_rh,sample_temp,sample_pres,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin1MToF,bin3MToF,bin5MToF,bin7MToF,sample_period,sample_flow,opc_temp,opc_rh,opc_pm1,opc_pm25,opc_pm10,laser_status,pm1_std,pm25_std,pm10_std,pm1_env,pm25_env,pm10_env,neph_bin0,neph_bin1,neph_bin2,neph_bin3,neph_bin4,neph_bin5,flag,fw,connection_status,iteration,measurement_state,operating_state
2025-11-02T19:49:33Z,28.40,20.52,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4194979.500,3.70,20.87,45.76,0.000,0.000,0.000,640,0.0,0.0,0.0,0.0,0.0,0.0,42.000,0.000,0.000,0.000,0.000,0.000,6,24,0,1,0,0
2025-11-02T19:49:38Z,27.75,20.47,0.0,0.3434,0.0859,0.0859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3333,0.0000,0.0000,0.0000,4.999,2.33,21.16,43.09,0.119,0.148,0.148,640,0.0,0.0,0.0,0.0,0.0,0.0,23.000,0.000,0.000,0.000,0.000,0.000,0,24,0,2,1,0
2025-11-02T19:49:43Z,27.98,20.42,0.0,2.5647,0.4663,0.1166,0.0000,0.0000,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6667,0.0000,0.0000,0.0000,5.552,3.09,21.30,39.81,0.508,1.318,2.291,638,0.0,0.0,0.0,0.0,0.0,0.0,4.000,0.000,0.000,0.000,0.000,0.000,0,24,0,3,1,0
2025-11-02T19:49:37Z,28.10,20.40,0.0,1.8853,0.1824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6667,0.0000,0.0000,0.0000,4.998,3.29,21.41,38.13,0.263,0.270,0.270,641,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0,24,1,4,1,0
2025-11-02T19:49:42Z,27.92,20.36,0.0,1.8935,0.2367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,5.000,3.38,21.53,37.47,0.279,0.287,0.287,640,0.0,0.0,0.0,0.0,0.0,0.0,7.000,6.000,0.000,0.000,0.000,0.000,0,24,1,5,1,0
2025-11-02T19:49:47Z,28.40,20.33,0.0,1.8630,0.2192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6667,0.0000,0.0000,0.0000,5.000,3.65,21.62,36.87,0.271,0.279,0.279,640,0.0,0.0,0.0,0.0,0.0,0.0,31.000,24.000,0.000,0.000,0.000,0.000,0,24,1,6,1,0
2025-11-02T19:49:52Z,28.69,20.28,0.0,0.8380,0.1117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,5.000,3.58,21.76,36.80,0.126,0.129,0.129,639,0.0,0.0,0.0,0.0,0.0,0.0,43.000,37.000,0.000,0.000,0.000,0.000,0,24,1,7,1,0
2025-11-02T19:49:57Z,29.14,20.24,0.0,0.6111,0.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,5.000,3.60,21.86,36.76,0.115,0.120,0.120,640,0.0,0.0,0.0,0.0,0.0,0.0,37.000,33.000,0.000,0.000,0.000,0.000,0,24,1,8,1,0
2025-11-02T19:50:02Z,28.89,20.18,0.0,0.6557,0.1093,0.0000,0.0000,0.1639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,5.000,3.66,21.95,36.73,0.250,0.934,1.029,641,0.0,0.0,0.0,0.0,0.0,0.0,30.000,23.000,0.000,0.000,0.000,0.000,0,24,1,9,1,0
2025-11-02T19:50:07Z,27.92,20.16,0.0,0.5464,0.0000,0.0546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.000,3.66,22.01,36.52,0.098,0.115,0.115,642,0.0,0.0,0.0,0.0,0.0,0.0,19.000,15.000,0.000,0.000,0.000,0.000,0,24,1,10,1,0
